snapshot_id,article_id,published_date,event_trading_date,category,general_sentiment,n_mapped_tickers,target_count,num_nodes,num_node_features,num_edges,num_edges_price_correlation,num_edges_parent_to_subsidiary,num_edges_subsidiary_to_parent,num_edges_same_group,num_edges_same_industry,num_edges_news_co_mention,label_horizon,lookback_returns,corr_lookback
42389,N054604,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42390,N054605,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42391,N054606,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42392,N054607,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42393,N054608,2025-12-16,2025-12-16,leadership,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42394,N054609,2025-12-16,2025-12-16,leadership,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42395,N054610,2025-12-16,2025-12-16,other,0.0,2,2,118,59,14424,13024,3,3,50,1342,2,5,20,252
42396,N054611,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42397,N054612,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42398,N054613,2025-12-16,2025-12-16,other,0.0,2,2,118,59,14424,13024,3,3,50,1342,2,5,20,252
42399,N054614,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42400,N054615,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42401,N054616,2025-12-16,2025-12-16,leadership,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42402,N054617,2025-12-16,2025-12-16,leadership,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42403,N054618,2025-12-16,2025-12-16,ma_ownership,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42404,N054619,2025-12-16,2025-12-16,ma_ownership,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42405,N054620,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42406,N054621,2025-12-16,2025-12-16,other,-0.3333333333333333,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42407,N054622,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42408,N054623,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42409,N054624,2025-12-16,2025-12-16,ma_ownership,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42410,N054625,2025-12-16,2025-12-16,ma_ownership,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42411,N054626,2025-12-16,2025-12-16,ma_ownership,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42412,N054627,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42413,N054628,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42414,N054629,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42415,N054630,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42416,N054631,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42417,N054632,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42418,N054633,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42419,N054634,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42420,N054635,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42421,N054636,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42422,N054637,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42423,N054638,2025-12-16,2025-12-16,capital_issuance,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42424,N054639,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42425,N054640,2025-12-16,2025-12-16,leadership,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42426,N054641,2025-12-16,2025-12-16,leadership,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42427,N054642,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42428,N054643,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42429,N054644,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42430,N054645,2025-12-16,2025-12-16,leadership,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42431,N054646,2025-12-16,2025-12-16,leadership,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42432,N054647,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42433,N054648,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42434,N054649,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42435,N054650,2025-12-16,2025-12-16,leadership,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42436,N054651,2025-12-16,2025-12-16,capital_issuance,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42437,N054652,2025-12-16,2025-12-16,leadership,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42438,N054653,2025-12-16,2025-12-16,capital_issuance,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42439,N054654,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42440,N054655,2025-12-16,2025-12-16,capital_issuance,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42441,N054656,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42442,N054657,2025-12-16,2025-12-16,capital_issuance,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42443,N054658,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42444,N054659,2025-12-16,2025-12-16,debt_bond,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42445,N054660,2025-12-16,2025-12-16,debt_bond,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42446,N054661,2025-12-16,2025-12-16,debt_bond,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42447,N054662,2025-12-16,2025-12-16,other,0.0,1,1,118,59,14422,13024,3,3,50,1342,0,5,20,252
42448,N054663,2025-12-17,2025-12-17,project_contract,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42449,N054664,2025-12-17,2025-12-17,project_contract,0.3333333333333333,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42450,N054665,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42451,N054666,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42452,N054667,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42453,N054668,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42454,N054669,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42455,N054670,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42456,N054671,2025-12-17,2025-12-17,earnings,0.6666666666666666,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42457,N054672,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42458,N054673,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42459,N054674,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42460,N054675,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42461,N054676,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42462,N054677,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42463,N054678,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42464,N054679,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42465,N054680,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42466,N054681,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42467,N054682,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42468,N054683,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42469,N054684,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42470,N054685,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42471,N054686,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42472,N054687,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42473,N054688,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42474,N054689,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42475,N054690,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42476,N054691,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42477,N054692,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42478,N054693,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42479,N054694,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42480,N054695,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42481,N054696,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42482,N054697,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42483,N054698,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42484,N054699,2025-12-17,2025-12-17,capital_issuance,0.3333333333333333,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42485,N054700,2025-12-17,2025-12-17,earnings,0.6666666666666666,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42486,N054701,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42487,N054702,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42488,N054703,2025-12-17,2025-12-17,leadership,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42489,N054704,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42490,N054705,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42491,N054706,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42492,N054707,2025-12-17,2025-12-17,capital_issuance,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42493,N054708,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42494,N054709,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42495,N054710,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42496,N054711,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42497,N054712,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42498,N054713,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42499,N054714,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42500,N054715,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42501,N054716,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42502,N054717,2025-12-17,2025-12-17,other,0.0,2,2,118,59,14460,13060,3,3,50,1342,2,5,20,252
42503,N054718,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42504,N054719,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42505,N054720,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42506,N054721,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42507,N054722,2025-12-17,2025-12-17,legal_regulatory,-0.6666666666666666,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42508,N054723,2025-12-17,2025-12-17,legal_regulatory,-0.6666666666666666,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42509,N054724,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42510,N054725,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42511,N054726,2025-12-17,2025-12-17,debt_bond,0.6666666666666666,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42512,N054727,2025-12-17,2025-12-17,other,0.3333333333333333,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42513,N054728,2025-12-17,2025-12-17,earnings,0.3333333333333333,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42514,N054729,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42515,N054730,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42516,N054731,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42517,N054732,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42518,N054733,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42519,N054734,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42520,N054735,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42521,N054736,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42522,N054737,2025-12-17,2025-12-17,leadership,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42523,N054738,2025-12-17,2025-12-17,ma_ownership,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42524,N054739,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42525,N054740,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42526,N054741,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42527,N054742,2025-12-17,2025-12-17,leadership,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42528,N054743,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42529,N054744,2025-12-17,2025-12-17,ma_ownership,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42530,N054745,2025-12-17,2025-12-17,other,0.3333333333333333,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42531,N054746,2025-12-17,2025-12-17,leadership,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42532,N054747,2025-12-17,2025-12-17,leadership,0.3333333333333333,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42533,N054748,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42534,N054749,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42535,N054750,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42536,N054751,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42537,N054752,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42538,N054753,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42539,N054754,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42540,N054755,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42541,N054756,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42542,N054757,2025-12-17,2025-12-17,capital_issuance,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42543,N054758,2025-12-17,2025-12-17,capital_issuance,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42544,N054759,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42545,N054760,2025-12-17,2025-12-17,capital_issuance,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42546,N054761,2025-12-17,2025-12-17,other,0.0,2,2,118,59,14460,13060,3,3,50,1342,2,5,20,252
42547,N054762,2025-12-17,2025-12-17,leadership,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42548,N054763,2025-12-17,2025-12-17,capital_issuance,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42549,N054764,2025-12-17,2025-12-17,leadership,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42550,N054765,2025-12-17,2025-12-17,capital_issuance,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42551,N054766,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42552,N054767,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42553,N054768,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42554,N054769,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42555,N054770,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42556,N054771,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42557,N054772,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42558,N054773,2025-12-17,2025-12-17,leadership,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42559,N054774,2025-12-17,2025-12-17,debt_bond,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42560,N054775,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42561,N054776,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42562,N054777,2025-12-17,2025-12-17,leadership,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42563,N054778,2025-12-17,2025-12-17,other,0.0,1,1,118,59,14458,13060,3,3,50,1342,0,5,20,252
42564,N054779,2025-12-18,2025-12-18,leadership,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42565,N054780,2025-12-18,2025-12-18,other,0.6666666666666666,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42566,N054781,2025-12-18,2025-12-18,other,0.6666666666666666,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42567,N054782,2025-12-18,2025-12-18,earnings,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42568,N054783,2025-12-18,2025-12-18,earnings,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42569,N054784,2025-12-18,2025-12-18,leadership,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42570,N054785,2025-12-18,2025-12-18,leadership,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42571,N054786,2025-12-18,2025-12-18,leadership,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42572,N054787,2025-12-18,2025-12-18,leadership,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42573,N054788,2025-12-18,2025-12-18,debt_bond,0.3333333333333333,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42574,N054789,2025-12-18,2025-12-18,leadership,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42575,N054790,2025-12-18,2025-12-18,debt_bond,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42576,N054791,2025-12-18,2025-12-18,leadership,0.0,2,2,118,59,14450,13050,3,3,50,1342,2,5,20,252
42577,N054792,2025-12-18,2025-12-18,debt_bond,0.0,2,2,118,59,14450,13050,3,3,50,1342,2,5,20,252
42578,N054793,2025-12-18,2025-12-18,other,0.0,2,2,118,59,14450,13050,3,3,50,1342,2,5,20,252
42579,N054794,2025-12-18,2025-12-18,debt_bond,0.0,2,2,118,59,14450,13050,3,3,50,1342,2,5,20,252
42580,N054795,2025-12-18,2025-12-18,leadership,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42581,N054796,2025-12-18,2025-12-18,leadership,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42582,N054797,2025-12-18,2025-12-18,leadership,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42583,N054798,2025-12-18,2025-12-18,earnings,0.3333333333333333,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42584,N054799,2025-12-18,2025-12-18,earnings,0.3333333333333333,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42585,N054800,2025-12-18,2025-12-18,other,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42586,N054801,2025-12-18,2025-12-18,other,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42587,N054802,2025-12-18,2025-12-18,other,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42588,N054803,2025-12-18,2025-12-18,capital_issuance,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42589,N054804,2025-12-18,2025-12-18,project_contract,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42590,N054805,2025-12-18,2025-12-18,other,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42591,N054806,2025-12-18,2025-12-18,project_contract,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42592,N054807,2025-12-18,2025-12-18,other,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42593,N054808,2025-12-18,2025-12-18,other,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42594,N054809,2025-12-18,2025-12-18,other,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42595,N054810,2025-12-18,2025-12-18,leadership,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42596,N054811,2025-12-18,2025-12-18,capital_issuance,0.3333333333333333,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42597,N054812,2025-12-18,2025-12-18,other,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42598,N054813,2025-12-18,2025-12-18,other,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42599,N054814,2025-12-18,2025-12-18,leadership,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42600,N054815,2025-12-18,2025-12-18,other,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42601,N054816,2025-12-18,2025-12-18,other,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42602,N054817,2025-12-18,2025-12-18,other,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42603,N054818,2025-12-18,2025-12-18,other,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42604,N054819,2025-12-18,2025-12-18,capital_issuance,0.3333333333333333,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42605,N054820,2025-12-18,2025-12-18,debt_bond,0.0,1,1,118,59,14448,13050,3,3,50,1342,0,5,20,252
42606,N054821,2025-12-19,2025-12-19,other,0.0,1,1,118,59,14438,13040,3,3,50,1342,0,5,20,252
42607,N054822,2025-12-19,2025-12-19,earnings,0.3333333333333333,1,1,118,59,14438,13040,3,3,50,1342,0,5,20,252
42608,N054823,2025-12-19,2025-12-19,earnings,0.3333333333333333,1,1,118,59,14438,13040,3,3,50,1342,0,5,20,252
42609,N054824,2025-12-19,2025-12-19,ma_ownership,0.0,1,1,118,59,14438,13040,3,3,50,1342,0,5,20,252
42610,N054825,2025-12-19,2025-12-19,debt_bond,0.0,1,1,118,59,14438,13040,3,3,50,1342,0,5,20,252
42611,N054826,2025-12-19,2025-12-19,leadership,0.0,1,1,118,59,14438,13040,3,3,50,1342,0,5,20,252
42612,N054827,2025-12-19,2025-12-19,leadership,0.0,1,1,118,59,14438,13040,3,3,50,1342,0,5,20,252
42613,N054828,2025-12-19,2025-12-19,leadership,0.0,1,1,118,59,14438,13040,3,3,50,1342,0,5,20,252
42614,N054829,2025-12-19,2025-12-19,leadership,0.0,1,1,118,59,14438,13040,3,3,50,1342,0,5,20,252
42615,N054830,2025-12-19,2025-12-19,other,0.0,1,1,118,59,14438,13040,3,3,50,1342,0,5,20,252
42616,N054831,2025-12-19,2025-12-19,other,0.3333333333333333,1,1,118,59,14438,13040,3,3,50,1342,0,5,20,252
